Date,time_start,time_end,site,Tow,Net, Sample,Day_Night,Start_Depth,End_Depth,Depth_Filtered,Volume_Filtered_m3,Volume_Filtered.10000,n,"n.10,000_m2","n.10,000_m3",Wet_Mass_g,g.10000_m2,Wet_Mass_g.10000_m3,Comments,Micronekton,Broad_Classification,Broad_Classification_noCyclothone,Family_ID,SwimBladder_gas_assumed,Broad_Classification_2,Genus_ID_orSubfamily,Species_ID
3/31/2021,20:26,2:02,CTA,S7,2,444,Night,1000.5,699.9,300.6,49756,4.9756,8,483.3185947,1.60784629,1.05,63.44,0.21,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,2,445,Night,1000.5,699.9,300.6,49756,4.9756,3,181.244473,0.602942359,0.1,6.04,0.02,,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,2,452,Night,1000.5,699.9,300.6,49756,4.9756,568,34315.62023,114.1570866,71.15,4298.51,14.3,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
3/31/2021,20:26,2:02,CTA,S7,2,440,Night,1000.5,699.9,300.6,49756,4.9756,12,724.9778921,2.411769435,0.7,42.29,0.14,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
3/31/2021,20:26,2:02,CTA,S7,2,441,Night,1000.5,699.9,300.6,49756,4.9756,1,60.41482434,0.200980786,0.45,27.19,0.09,,Micronekton,Fish,Fish,Melamphaeidae,Y,SB Fish,,
3/31/2021,20:26,2:02,CTA,S7,2,439,Night,1000.5,699.9,300.6,49756,4.9756,6,362.4889461,1.205884717,0.9,54.37,0.18,,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
3/31/2021,20:26,2:02,CTA,S7,2,436,Night,1000.5,699.9,300.6,49756,4.9756,2,120.8296487,0.401961572,23.55,1422.77,4.73,,Micronekton,Fish,Fish,Nemicthyidae,N,Fish,,
3/31/2021,20:26,2:02,CTA,S7,2,437,Night,1000.5,699.9,300.6,49756,4.9756,6,362.4889461,1.205884717,217.05,13113.04,43.62,,Micronekton,Fish,Fish,Neoscopelidae,N,Fish,Scopelengys,tristis
3/31/2021,20:26,2:02,CTA,S7,2,434,Night,1000.5,699.9,300.6,49756,4.9756,1,60.41482434,0.200980786,12.4,749.14,2.49,,Micronekton,Fish,Fish,Scopelarchidae,N,Fish,,
3/31/2021,20:26,2:02,CTA,S7,2,448,Night,1000.5,699.9,300.6,49756,4.9756,2,120.8296487,0.401961572,0.2,12.08,0.04,,Micronekton,Fish,Fish,Sternoptychidae,Y,SB Fish,,
3/31/2021,20:26,2:02,CTA,S7,2,443,Night,1000.5,699.9,300.6,49756,4.9756,7,422.9037704,1.406865504,5.65,341.34,1.14,Chauliodos: 4.85 g; one not in photo ,Micronekton,Fish,Fish,Stomiidae,N,Fish,,
3/31/2021,20:26,2:02,CTA,S7,2,446,Night,1000.5,699.9,300.6,49756,4.9756,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,Miscellaneous,,Other,,
3/31/2021,20:26,2:02,CTA,S7,3,453,Night,699.9,449.6,250.3,39238.5,3.92385,1,63.78939052,0.25485174,2.6,165.85,0.66,,Micronekton,Cephalopoda,Cephalopoda,Octopoda,,Cephalopoda,,
3/31/2021,20:26,2:02,CTA,S7,3,463,Night,699.9,449.6,250.3,39238.5,3.92385,1,63.78939052,0.25485174,0.45,28.71,0.11,Phronima,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,3,461,Night,699.9,449.6,250.3,39238.5,3.92385,3,191.3681716,0.76455522,0.1,6.38,0.03,,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,3,458,Night,699.9,449.6,250.3,39238.5,3.92385,21,1339.577201,5.35188654,0.05,3.19,0.01,,Plankton,Crustacea,Crustacea,Copepoda,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,3,459,Night,699.9,449.6,250.3,39238.5,3.92385,20,1275.78781,5.0970348,0.45,28.71,0.11,,Micronekton,Crustacea,Crustacea,Euphausiacea,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,3,462,Night,699.9,449.6,250.3,39238.5,3.92385,2,127.578781,0.50970348,0.1,6.38,0.03,,Micronekton,Crustacea,Crustacea,Mysidae,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,3,456,Night,699.9,449.6,250.3,39238.5,3.92385,2,127.578781,0.50970348,0.2,12.76,0.05,,Plankton,Crustacea,Crustacea,Pteropoda,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,3,460,Night,699.9,449.6,250.3,39238.5,3.92385,13,829.2620768,3.31307262,0.45,28.71,0.11,,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,3,457,Night,699.9,449.6,250.3,39238.5,3.92385,179,11418.3009,45.61846146,13.85,883.48,3.53,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
3/31/2021,20:26,2:02,CTA,S7,3,455,Night,699.9,449.6,250.3,39238.5,3.92385,4,255.1575621,1.01940696,0.2,12.76,0.05,One not in photo ,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
3/31/2021,20:26,2:02,CTA,S7,3,454,Night,699.9,449.6,250.3,39238.5,3.92385,1,63.78939052,0.25485174,0.05,3.19,0.01,,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
3/31/2021,20:26,2:02,CTA,S7,3,464,Night,699.9,449.6,250.3,39238.5,3.92385,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,Miscellaneous,,Other,,
3/31/2021,20:26,2:02,CTA,S7,4,473,Night,449.6,85.7,363.9,57165.5,5.71655,2,127.3145516,0.349861367,0.5,31.83,0.09,,Micronekton,Cephalopoda,Cephalopoda,Octopoda,,Cephalopoda,,
3/31/2021,20:26,2:02,CTA,S7,4,471,Night,449.6,85.7,363.9,57165.5,5.71655,5,318.286379,0.874653419,2.7,171.87,0.47,,Micronekton,Cephalopoda,Cephalopoda,Squid,,Cephalopoda,,
3/31/2021,20:26,2:02,CTA,S7,4,472,Night,449.6,85.7,363.9,57165.5,5.71655,1,63.6572758,0.174930684,1.7,108.22,0.3,In salp,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,4,475,Night,449.6,85.7,363.9,57165.5,5.71655,3,190.9718274,0.524792051,3.4,216.43,0.59,,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,4,476,Night,449.6,85.7,363.9,57165.5,5.71655,63,4010.408376,11.02063307,8.85,563.37,1.55,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,4,477,Night,449.6,85.7,363.9,57165.5,5.71655,23,1464.117344,4.023405725,14.15,900.75,2.48,,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,4,469,Night,449.6,85.7,363.9,57165.5,5.71655,2,127.3145516,0.349861367,1.4,89.12,0.24,,Micronekton,Fish,Fish,Bathylagidae,N,Fish,,
3/31/2021,20:26,2:02,CTA,S7,4,478,Night,449.6,85.7,363.9,57165.5,5.71655,162,10312.47868,28.33877076,6.45,410.59,1.13,Small ones,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
3/31/2021,20:26,2:02,CTA,S7,4,474,Night,449.6,85.7,363.9,57165.5,5.71655,15,954.8591371,2.623960256,0.7,44.56,0.12,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
3/31/2021,20:26,2:02,CTA,S7,4,466,Night,449.6,85.7,363.9,57165.5,5.71655,11,700.2300338,1.924237521,7,445.6,1.22,,Micronekton,Fish,Fish,Melamphaeidae,Y,SB Fish,,
3/31/2021,20:26,2:02,CTA,S7,4,470,Night,449.6,85.7,363.9,57165.5,5.71655,8,509.2582064,1.39944547,2.8,178.24,0.49,,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
3/31/2021,20:26,2:02,CTA,S7,4,468,Night,449.6,85.7,363.9,57165.5,5.71655,2,127.3145516,0.349861367,1.15,73.21,0.2,,Micronekton,Fish,Fish,Phosichthyidae,Y,SB Fish,Vinciguerria,
3/31/2021,20:26,2:02,CTA,S7,4,465,Night,449.6,85.7,363.9,57165.5,5.71655,10,636.572758,1.749306837,4,254.63,0.7,,Micronekton,Fish,Fish,Sternoptychidae,Y,SB Fish,,
3/31/2021,20:26,2:02,CTA,S7,4,467,Night,449.6,85.7,363.9,57165.5,5.71655,1,63.6572758,0.174930684,10.6,674.77,1.85,,Micronekton,Fish,Fish,Stomiidae,N,Fish,Chauliodus,
3/31/2021,20:26,2:02,CTA,S7,4,479,Night,449.6,85.7,363.9,57165.5,5.71655,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,Miscellaneous,,Other,,
3/31/2021,20:26,2:02,CTA,S7,5,480,Night,85.7,5.4,80.3,34308.6,3.43086,2,46.81042071,0.582944218,2.1,49.15,0.61,,Micronekton,Cephalopoda,Cephalopoda,Argonauta,,Cephalopoda,,
3/31/2021,20:26,2:02,CTA,S7,5,485,Night,85.7,5.4,80.3,34308.6,3.43086,1,23.40521036,0.291472109,0.3,7.02,0.09,,Micronekton,Cephalopoda,Cephalopoda,Squid,,Cephalopoda,,
3/31/2021,20:26,2:02,CTA,S7,5,486,Night,85.7,5.4,80.3,34308.6,3.43086,1,23.40521036,0.291472109,0.3,7.02,0.09,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,Phronima,
3/31/2021,20:26,2:02,CTA,S7,5,483,Night,85.7,5.4,80.3,34308.6,3.43086,8,187.2416828,2.331776872,2.4,56.17,0.7,,Micronekton,Crustacea,Crustacea,Euphausiacea,,Crustacea,,
3/31/2021,20:26,2:02,CTA,S7,5,482,Night,85.7,5.4,80.3,34308.6,3.43086,2,46.81042071,0.582944218,0.35,8.19,0.1,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
3/31/2021,20:26,2:02,CTA,S7,5,488,Night,85.7,5.4,80.3,34308.6,3.43086,1,23.40521036,0.291472109,0.45,10.53,0.13,Snapper - bramid,Micronekton,Fish,Fish,Hemiramphidae,Y,SB Fish,,
3/31/2021,20:26,2:02,CTA,S7,5,484,Night,85.7,5.4,80.3,34308.6,3.43086,5,117.0260518,1.457360545,1.5,35.11,0.44,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
3/31/2021,20:26,2:02,CTA,S7,5,489,Night,85.7,5.4,80.3,34308.6,3.43086,2,46.81042071,0.582944218,0.4,9.36,0.12,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
3/31/2021,20:26,2:02,CTA,S7,5,481,Night,85.7,5.4,80.3,34308.6,3.43086,16,374.4833657,4.663553745,6.35,148.62,1.85,,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
3/31/2021,20:26,2:02,CTA,S7,5,487,Night,85.7,5.4,80.3,34308.6,3.43086,1,23.40521036,0.291472109,0.7,16.38,0.2,,Micronekton,Fish,Fish,Phosichthyidae,Y,SB Fish,Vinciguerria,
3/31/2021,20:26,2:02,CTA,S7,5,490,Night,85.7,5.4,80.3,34308.6,3.43086,,0,0,Not weighted,#VALUE!,Not weighted,In two jars,Plankton,Other,Other,Miscellaneous,,Other,,
4/2/2021,21:23,3:00,CTA,S8,0,556,Night,0,1494.8,1494.8,44752,4.4752,,0,0,Not weighted,#VALUE!,Not weighted,1 Octopoda in separate 16 oz. jar,Plankton,Other,Other,All,,Other,,
4/2/2021,21:23,3:00,CTA,S8,1,492,Night,1494.8,1001.3,493.5,73932.6,7.39326,1,66.7499858,0.13525833,122.7,8190.22,16.6,mantle tissue sample,Micronekton,Cephalopoda,Cephalopoda,Octopoda,,Cephalopoda,,
4/2/2021,21:23,3:00,CTA,S8,1,503,Night,1494.8,1001.3,493.5,73932.6,7.39326,4,266.9999432,0.54103332,1.05,70.09,0.14,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,1,500,Night,1494.8,1001.3,493.5,73932.6,7.39326,20,1334.999716,2.705166598,60.45,4035.04,8.18,,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,1,499,Night,1494.8,1001.3,493.5,73932.6,7.39326,15,1001.249787,2.028874948,1.7,113.47,0.23,,Micronekton,Crustacea,Crustacea,Euphausiacea,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,1,496,Night,1494.8,1001.3,493.5,73932.6,7.39326,20,1334.999716,2.705166598,9.3,620.77,1.26,10 for isotopes,Micronekton,Crustacea,Crustacea,Mysidae,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,1,501,Night,1494.8,1001.3,493.5,73932.6,7.39326,1,66.7499858,0.13525833,2,133.5,0.27,mystery mysid',Micronekton,Crustacea,Crustacea,Mysidae,,Crustacea,Nebalia,
4/2/2021,21:23,3:00,CTA,S8,1,502,Night,1494.8,1001.3,493.5,73932.6,7.39326,1,66.7499858,0.13525833,0.25,16.69,0.03,,Plankton,Crustacea,Crustacea,Ostracod,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,1,497,Night,1494.8,1001.3,493.5,73932.6,7.39326,4,266.9999432,0.54103332,0.85,56.74,0.11,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,1,498,Night,1494.8,1001.3,493.5,73932.6,7.39326,1,66.7499858,0.13525833,0.75,50.06,0.1,,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,1,495,Night,1494.8,1001.3,493.5,73932.6,7.39326,26,1735.499631,3.516716577,12,801,1.62,5 for isotopes; 5 for trace metals,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
4/2/2021,21:23,3:00,CTA,S8,1,493,Night,1494.8,1001.3,493.5,73932.6,7.39326,3,200.2499574,0.40577499,8.8,587.4,1.19,2 to JP,Micronekton,Fish,Fish,Melamphaeidae,Y,SB Fish,,
4/2/2021,21:23,3:00,CTA,S8,1,494,Night,1494.8,1001.3,493.5,73932.6,7.39326,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,Miscellaneous,,Other,,
4/2/2021,21:23,3:00,CTA,S8,2,504,Night,1001.3,700.8,300.5,48481.4,4.84814,6,371.895201,1.237588023,143.15,8872.8,29.53,mantle tissue samples for 1; 2 whole,Micronekton,Cephalopoda,Cephalopoda,Octopoda,,Cephalopoda,,
4/2/2021,21:23,3:00,CTA,S8,2,520,Night,1001.3,700.8,300.5,48481.4,4.84814,3,185.9476005,0.618794012,1.5,92.97,0.31,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,2,517,Night,1001.3,700.8,300.5,48481.4,4.84814,13,805.7729356,2.681440717,2.9,179.75,0.6,,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,2,516,Night,1001.3,700.8,300.5,48481.4,4.84814,11,681.8078686,2.268911376,0.7,43.39,0.14,,Micronekton,Crustacea,Crustacea,Euphausiacea,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,2,518,Night,1001.3,700.8,300.5,48481.4,4.84814,17,1053.70307,3.5064994,1.9,117.77,0.39,,Micronekton,Crustacea,Crustacea,Mysidae,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,2,514,Night,1001.3,700.8,300.5,48481.4,4.84814,1,61.98253351,0.206264671,3.5,216.94,0.72,mystery mysid',Micronekton,Crustacea,Crustacea,Mysidae,,Crustacea,Nebalia,
4/2/2021,21:23,3:00,CTA,S8,2,521,Night,1001.3,700.8,300.5,48481.4,4.84814,4,247.930134,0.825058682,0.45,27.89,0.09,,Plankton,Crustacea,Crustacea,Ostracod,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,2,519,Night,1001.3,700.8,300.5,48481.4,4.84814,11,681.8078686,2.268911376,1.45,89.87,0.3,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,2,515,Night,1001.3,700.8,300.5,48481.4,4.84814,6,371.895201,1.237588023,1.25,77.48,0.26,,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,2,507,Night,1001.3,700.8,300.5,48481.4,4.84814,2,123.965067,0.412529341,0.9,55.78,0.19,1 large one given to JP (0.75 g),Micronekton,Fish,Fish,Bathylagidae,N,Fish,,
4/2/2021,21:23,3:00,CTA,S8,2,524,Night,1001.3,700.8,300.5,48481.4,4.84814,645,39978.73411,133.0407125,63.05,3908,13,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
4/2/2021,21:23,3:00,CTA,S8,2,523,Night,1001.3,700.8,300.5,48481.4,4.84814,24,1487.580804,4.950352094,1.3,80.58,0.27,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
4/2/2021,21:23,3:00,CTA,S8,2,511,Night,1001.3,700.8,300.5,48481.4,4.84814,1,61.98253351,0.206264671,2,123.97,0.41,,Micronekton,Fish,Fish,Macrouridae,Y,SB Fish,,
4/2/2021,21:23,3:00,CTA,S8,2,506,Night,1001.3,700.8,300.5,48481.4,4.84814,4,247.930134,0.825058682,2.3,142.56,0.47,,Micronekton,Fish,Fish,Melamphaeidae,Y,SB Fish,,
4/2/2021,21:23,3:00,CTA,S8,2,522,Night,1001.3,700.8,300.5,48481.4,4.84814,3,185.9476005,0.618794012,0.2,12.4,0.04,juveniles; one not in photo,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
4/2/2021,21:23,3:00,CTA,S8,2,513,Night,1001.3,700.8,300.5,48481.4,4.84814,4,247.930134,0.825058682,43.35,2686.94,8.94,,Micronekton,Fish,Fish,Nemicthyidae,N,Fish,,
4/2/2021,21:23,3:00,CTA,S8,2,505,Night,1001.3,700.8,300.5,48481.4,4.84814,3,185.9476005,0.618794012,21.2,1314.03,4.37,,Micronekton,Fish,Fish,Neoscopelidae,N,Fish,Scopelengys,tristis
4/2/2021,21:23,3:00,CTA,S8,2,512,Night,1001.3,700.8,300.5,48481.4,4.84814,2,123.965067,0.412529341,7.4,458.67,1.53,,Micronekton,Fish,Fish,Serrivomeridae,N,Fish,,
4/2/2021,21:23,3:00,CTA,S8,2,508,Night,1001.3,700.8,300.5,48481.4,4.84814,5,309.9126675,1.031323353,1.8,111.57,0.37,All are sternapsids,Micronekton,Fish,Fish,Sternoptychidae,Y,SB Fish,,
4/2/2021,21:23,3:00,CTA,S8,2,510,Night,1001.3,700.8,300.5,48481.4,4.84814,6,371.895201,1.237588023,13,805.77,2.68,,Micronekton,Fish,Fish,Stomiidae,N,Fish,,
4/2/2021,21:23,3:00,CTA,S8,2,509,Night,1001.3,700.8,300.5,48481.4,4.84814,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,Miscellaneous,,Other,,
4/2/2021,21:23,3:00,CTA,S8,3,529,Night,700.8,451.6,249.2,41382,4.1382,1,60.21941907,0.241650959,0.25,15.05,0.06,,Micronekton,Cephalopoda,Cephalopoda,Squid,,Cephalopoda,,
4/2/2021,21:23,3:00,CTA,S8,3,525,Night,700.8,451.6,249.2,41382,4.1382,1,60.21941907,0.241650959,0.8,48.18,0.19,,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,3,532,Night,700.8,451.6,249.2,41382,4.1382,35,2107.679667,8.457783577,0.85,51.19,0.21,,Micronekton,Crustacea,Crustacea,Euphausiacea,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,3,528,Night,700.8,451.6,249.2,41382,4.1382,2,120.4388381,0.483301919,0.1,6.02,0.02,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,3,531,Night,700.8,451.6,249.2,41382,4.1382,80,4817.553526,19.33207675,3.85,231.84,0.93,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
4/2/2021,21:23,3:00,CTA,S8,3,526,Night,700.8,451.6,249.2,41382,4.1382,1,60.21941907,0.241650959,16.9,1017.71,4.08,,Micronekton,Fish,Fish,Lophiiformes,N,Fish,,
4/2/2021,21:23,3:00,CTA,S8,3,527,Night,700.8,451.6,249.2,41382,4.1382,1,60.21941907,0.241650959,0.1,6.02,0.02,,Micronekton,Fish,Fish,Stomiidae,N,Fish,,
4/2/2021,21:23,3:00,CTA,S8,3,530,Night,700.8,451.6,249.2,41382,4.1382,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,Miscellaneous,,Other,,
4/2/2021,21:23,3:00,CTA,S8,4,545,Night,451.6,87.7,363.9,55651.3,5.56513,12,784.6716968,2.15628386,3.95,258.29,0.71,,Micronekton,Cephalopoda,Cephalopoda,Octopoda,,Cephalopoda,,
4/2/2021,21:23,3:00,CTA,S8,4,538,Night,451.6,87.7,363.9,55651.3,5.56513,3,196.1679242,0.539070965,2.3,150.4,0.41,,Micronekton,Cephalopoda,Cephalopoda,Squid,,Cephalopoda,,
4/2/2021,21:23,3:00,CTA,S8,4,539,Night,451.6,87.7,363.9,55651.3,5.56513,7,457.7251565,1.257832252,2.15,140.59,0.39,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,4,542,Night,451.6,87.7,363.9,55651.3,5.56513,4,261.5572323,0.718761287,5.45,356.37,0.98,,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,4,548,Night,451.6,87.7,363.9,55651.3,5.56513,49,3204.076095,8.804825763,6.65,434.84,1.19,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,4,546,Night,451.6,87.7,363.9,55651.3,5.56513,17,1111.618237,3.054735469,12.6,823.91,2.26,10 frozen,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
4/2/2021,21:23,3:00,CTA,S8,4,535,Night,451.6,87.7,363.9,55651.3,5.56513,3,196.1679242,0.539070965,1.55,101.35,0.28,,Micronekton,Fish,Fish,Bathylagidae,N,Fish,,
4/2/2021,21:23,3:00,CTA,S8,4,544,Night,451.6,87.7,363.9,55651.3,5.56513,92,6015.816342,16.5315096,3.95,258.29,0.71,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
4/2/2021,21:23,3:00,CTA,S8,4,549,Night,451.6,87.7,363.9,55651.3,5.56513,10,653.8930807,1.796903217,0.45,29.43,0.08,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
4/2/2021,21:23,3:00,CTA,S8,4,536,Night,451.6,87.7,363.9,55651.3,5.56513,21,1373.175469,3.773496756,18.55,1212.97,3.33,,Micronekton,Fish,Fish,Melamphaeidae,Y,SB Fish,,
4/2/2021,21:23,3:00,CTA,S8,4,537,Night,451.6,87.7,363.9,55651.3,5.56513,6,392.3358484,1.07814193,2.45,160.2,0.44,,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
4/2/2021,21:23,3:00,CTA,S8,4,540,Night,451.6,87.7,363.9,55651.3,5.56513,1,65.38930807,0.179690322,0.35,22.89,0.06,,Micronekton,Fish,Fish,Ophidiidae,N,Fish,,
4/2/2021,21:23,3:00,CTA,S8,4,534,Night,451.6,87.7,363.9,55651.3,5.56513,3,196.1679242,0.539070965,Not weighted,#VALUE!,Not weighted,All for isotopes; no regular jar in cryovials,Micronekton,Fish,Fish,Phosichthyidae,Y,SB Fish,Vinciguerria,
4/2/2021,21:23,3:00,CTA,S8,4,533,Night,451.6,87.7,363.9,55651.3,5.56513,2,130.7786161,0.359380643,3.25,212.52,0.58,,Micronekton,Fish,Fish,Scopelarchidae,N,Fish,,
4/2/2021,21:23,3:00,CTA,S8,4,541,Night,451.6,87.7,363.9,55651.3,5.56513,11,719.2823887,1.976593539,2.2,143.86,0.4,,Micronekton,Fish,Fish,Sternoptychidae,Y,SB Fish,,
4/2/2021,21:23,3:00,CTA,S8,4,543,Night,451.6,87.7,363.9,55651.3,5.56513,2,130.7786161,0.359380643,0.3,19.62,0.05,,Micronekton,Fish,Fish,Stomiidae,N,Fish,,
4/2/2021,21:23,3:00,CTA,S8,4,547,Night,451.6,87.7,363.9,55651.3,5.56513,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,Miscellaneous,,Other,,
4/2/2021,21:23,3:00,CTA,S8,5,555,Night,87.7,0.2,87.5,28081.1,2.80811,3,93.47924405,1.068334218,0.35,10.91,0.12,,Micronekton,Cephalopoda,Cephalopoda,Squid,,Cephalopoda,,
4/2/2021,21:23,3:00,CTA,S8,5,557,Night,87.7,0.2,87.5,28081.1,2.80811,5,155.7987401,1.780557029,0.5,15.58,0.18,,Micronekton,Fish,,Gonostomatidae,N,Fish,,
4/2/2021,21:23,3:00,CTA,S8,5,553,Night,87.7,0.2,87.5,28081.1,2.80811,1,31.15974802,0.356111406,0.05,1.56,0.02,,Micronekton,Fish,Fish,Hemiramphidae,Y,SB Fish,,
4/2/2021,21:23,3:00,CTA,S8,5,554,Night,87.7,0.2,87.5,28081.1,2.80811,6,186.9584881,2.136668435,0.25,7.79,0.09,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
4/2/2021,21:23,3:00,CTA,S8,5,558,Night,87.7,0.2,87.5,28081.1,2.80811,12,373.9169762,4.273336871,4.75,148.01,1.69,,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
4/2/2021,21:23,3:00,CTA,S8,5,552,Night,87.7,0.2,87.5,28081.1,2.80811,3,93.47924405,1.068334218,1.9,59.2,0.68,2 frozen,Micronekton,Fish,Fish,Phosichthyidae,Y,SB Fish,Vinciguerria,
4/2/2021,21:23,3:00,CTA,S8,5,551,Night,87.7,0.2,87.5,28081.1,2.80811,1,31.15974802,0.356111406,0.15,4.67,0.05,,Micronekton,Fish,Fish,Stomiidae,N,Fish,,
4/2/2021,21:23,3:00,CTA,S8,5,550,Night,87.7,0.2,87.5,28081.1,2.80811,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,Miscellaneous,,Other,,
4/3/2021,19:10,1:12,CTA,S9,0,625,Night,0,1498,1498,73917,7.3917,,0,0,Not weighted,#VALUE!,Not weighted,Big leptocephalus & two very nice viper fish,Plankton,Other,Other,All,,Other,,
4/3/2021,19:10,1:12,CTA,S9,1,562,Night,1498,998.3,499.7,89539.4,8.95394,6,334.8470059,0.670096069,0.35,19.53,0.04,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
4/3/2021,19:10,1:12,CTA,S9,1,566,Night,1498,998.3,499.7,89539.4,8.95394,15,837.1175147,1.675240174,57.1,3186.63,6.38,,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
4/3/2021,19:10,1:12,CTA,S9,1,570,Night,1498,998.3,499.7,89539.4,8.95394,15,837.1175147,1.675240174,2.2,122.78,0.25,,Micronekton,Crustacea,Crustacea,Euphausiacea,,Crustacea,,
4/3/2021,19:10,1:12,CTA,S9,1,568,Night,1498,998.3,499.7,89539.4,8.95394,33,1841.658532,3.685528382,7.6,424.14,0.85,,Micronekton,Crustacea,Crustacea,Mysidae,,Crustacea,,
